date,daily_total,anomaly,anomaly_label
1997-12-07,1249.63,1,Normal
1997-12-08,916.95,1,Normal
1997-12-09,214.4,1,Normal
1997-12-10,950.61,1,Normal
1997-12-13,641.81,1,Normal
1997-12-14,834.74,1,Normal
1997-12-15,2087.18,-1,Anomaly
1997-12-17,624.33,1,Normal
1997-12-20,1448.0,1,Normal
1997-12-23,842.2800000000001,1,Normal
1997-12-26,294.04,1,Normal
1997-12-27,428.15,1,Normal
1997-12-28,457.35,1,Normal
1997-12-29,1288.28,1,Normal
1997-12-30,415.68,1,Normal
1997-12-31,129.05,1,Normal
1998-01-02,575.34,1,Normal
1998-01-04,187.16,1,Normal
1998-01-08,1352.97,1,Normal
1998-01-09,586.8,1,Normal
1998-01-12,752.76,1,Normal
1998-01-13,1911.39,-1,Anomaly
1998-01-14,933.33,1,Normal
1998-01-15,397.77,1,Normal
1998-01-16,535.75,1,Normal
1998-01-18,518.05,1,Normal
1998-01-19,507.49,1,Normal
1998-01-20,555.44,1,Normal
1998-01-23,1448.5,1,Normal
1998-01-24,1434.3600000000001,1,Normal
1998-01-26,545.56,1,Normal
1998-01-27,718.29,1,Normal
1998-01-28,433.51,1,Normal
1998-01-29,791.35,1,Normal
1998-01-30,832.05,1,Normal
1998-02-02,529.75,1,Normal
1998-02-05,510.69,1,Normal
1998-02-06,1198.53,1,Normal
1998-02-07,1525.81,1,Normal
1998-02-08,1110.6399999999999,1,Normal
1998-02-12,899.66,1,Normal
1998-02-13,985.95,1,Normal
1998-02-14,785.71,1,Normal
1998-02-19,495.42,1,Normal
1998-02-20,133.64,1,Normal
1998-02-21,445.68,1,Normal
1998-02-22,400.99,1,Normal
1998-02-23,360.2,1,Normal
1998-02-25,458.45,1,Normal
1998-02-28,1110.13,1,Normal
1998-03-03,628.64,1,Normal
1998-03-05,1135.7,1,Normal
1998-03-06,421.8,1,Normal
1998-03-07,301.59,1,Normal
1998-03-08,346.38,1,Normal
1998-03-10,635.87,1,Normal
1998-03-11,187.3,1,Normal
1998-03-12,1349.27,1,Normal
1998-03-13,1445.2800000000002,1,Normal
1998-03-15,568.16,1,Normal
1998-03-16,1445.39,1,Normal
1998-03-17,758.44,1,Normal
1998-03-18,148.54,1,Normal
1998-03-19,787.78,1,Normal
1998-03-20,981.4200000000001,1,Normal
1998-03-23,1329.17,1,Normal
1998-03-24,896.21,1,Normal
1998-03-25,580.55,1,Normal
1998-03-29,1978.69,-1,Anomaly
1998-03-30,534.84,1,Normal
1998-04-01,865.43,1,Normal
1998-04-03,657.33,1,Normal
1998-04-06,461.49,1,Normal
1998-04-07,148.88,1,Normal
1998-04-08,548.87,1,Normal
1998-04-10,991.9,1,Normal
1998-04-11,467.8,1,Normal
1998-04-13,1751.84,1,Normal
1998-04-15,889.6199999999999,1,Normal
1998-04-16,928.19,1,Normal
1998-04-20,944.3,1,Normal
1998-04-22,893.83,1,Normal
1998-04-23,2913.91,-1,Anomaly
1998-04-25,1453.08,1,Normal
1998-04-26,1604.33,1,Normal
1998-04-29,756.2,1,Normal
1998-05-01,756.41,1,Normal
1998-05-03,277.34,1,Normal
1998-05-04,442.99,1,Normal
1998-05-05,499.15,1,Normal
1998-05-07,149.4,1,Normal
1998-05-08,509.82,1,Normal
1998-05-11,765.69,1,Normal
1998-05-12,780.2,1,Normal
1998-05-14,879.28,1,Normal
1998-05-16,379.63,1,Normal
1998-05-17,1769.48,1,Normal
1998-05-18,362.65,1,Normal
1998-05-25,565.62,1,Normal
1998-05-26,1531.67,1,Normal
1998-05-28,845.13,1,Normal
1998-05-30,702.38,1,Normal
1998-05-31,288.65,1,Normal
1998-06-01,272.69,1,Normal
1998-06-02,1374.62,1,Normal
1998-06-03,264.29,1,Normal
1998-06-05,1166.16,1,Normal
1998-06-06,797.1,1,Normal
1998-06-08,812.89,1,Normal
1998-06-09,153.36,1,Normal
1998-06-11,684.6,1,Normal
1998-06-12,816.95,1,Normal
1998-06-13,115.39,1,Normal
1998-06-15,1953.95,-1,Anomaly
1998-06-16,294.1,1,Normal
1998-06-20,1279.65,1,Normal
1998-06-23,619.63,1,Normal
1998-06-25,435.69,1,Normal
1998-06-26,411.47,1,Normal
1998-06-27,1104.1,1,Normal
1998-07-02,636.71,1,Normal
1998-07-05,425.05,1,Normal
1998-07-08,773.54,1,Normal
1998-07-09,696.9,1,Normal
1998-07-13,658.46,1,Normal
1998-07-15,889.7,1,Normal
1998-07-16,640.19,1,Normal
1998-07-17,884.18,1,Normal
1998-07-18,498.88,1,Normal
1998-07-21,539.72,1,Normal
1998-07-23,1024.45,1,Normal
1998-07-24,1317.12,1,Normal
1998-07-27,339.31,1,Normal
1998-07-28,342.58,1,Normal
1998-07-30,885.95,1,Normal
1998-08-01,319.94,1,Normal
1998-08-03,891.04,1,Normal
1998-08-04,245.33,1,Normal
1998-08-06,1235.09,1,Normal
1998-08-07,549.84,1,Normal
1998-08-08,493.5,1,Normal
1998-08-09,735.69,1,Normal
1998-08-12,700.91,1,Normal
1998-08-13,573.97,1,Normal
1998-08-14,1253.62,1,Normal
1998-08-15,168.43,1,Normal
1998-08-16,1388.92,1,Normal
1998-08-17,975.11,1,Normal
1998-08-21,394.9,1,Normal
1998-08-22,940.56,1,Normal
1998-08-25,1494.8,1,Normal
1998-08-30,191.64,1,Normal
1998-08-31,297.72,1,Normal
1998-09-04,218.61,1,Normal
1998-09-05,569.53,1,Normal
1998-09-06,404.16,1,Normal
1998-09-07,801.93,1,Normal
1998-09-08,503.68,1,Normal
1998-09-09,1266.87,1,Normal
1998-09-11,324.47,1,Normal
1998-09-12,1058.17,1,Normal
1998-09-13,531.16,1,Normal
1998-09-14,411.96,1,Normal
1998-09-15,265.87,1,Normal
1998-09-16,1200.08,1,Normal
1998-09-17,325.85,1,Normal
1998-09-19,1231.4099999999999,1,Normal
1998-09-21,437.68,1,Normal
1998-09-23,959.74,1,Normal
1998-09-25,1019.0,1,Normal
1998-09-29,392.95,1,Normal
1998-09-30,456.46,1,Normal
1998-10-01,1619.27,1,Normal
1998-10-02,581.36,1,Normal
1998-10-04,240.63,1,Normal
1998-10-10,1059.65,1,Normal
1998-10-11,958.19,1,Normal
1998-10-13,214.28,1,Normal
1998-10-15,688.78,1,Normal
1998-10-16,392.64,1,Normal
1998-10-17,225.56,1,Normal
1998-10-21,415.4,1,Normal
1998-10-22,783.7,1,Normal
1998-10-23,296.28,1,Normal
1998-10-25,1187.16,1,Normal
1998-10-27,561.57,1,Normal
1998-10-28,764.83,1,Normal
1998-10-30,801.2299999999999,1,Normal
1998-10-31,998.62,1,Normal
1998-11-01,693.78,1,Normal
1998-11-02,1365.4299999999998,1,Normal
1998-11-03,1216.02,1,Normal
1998-11-04,1160.82,1,Normal
1998-11-05,560.01,1,Normal
1998-11-06,872.78,1,Normal
1998-11-07,819.6700000000001,1,Normal
1998-11-08,544.6,1,Normal
1998-11-10,1782.08,1,Normal
1998-11-14,844.57,1,Normal
1998-11-17,225.41,1,Normal
1998-11-18,582.18,1,Normal
1998-11-21,134.0,1,Normal
1998-11-22,1620.67,1,Normal
1998-11-25,767.49,1,Normal
1998-11-26,348.37,1,Normal
1998-11-27,911.36,1,Normal
1998-11-29,976.6400000000001,1,Normal
1998-11-30,1181.03,1,Normal
1998-12-02,367.85,1,Normal
1998-12-03,834.79,1,Normal
1998-12-04,195.45,1,Normal
1998-12-05,606.0999999999999,1,Normal
1998-12-06,535.18,1,Normal
1998-12-10,174.85,1,Normal
1998-12-11,1003.3299999999999,1,Normal
1998-12-12,1923.5500000000002,-1,Anomaly
1998-12-13,2421.81,-1,Anomaly
1998-12-16,723.54,1,Normal
1998-12-17,353.75,1,Normal
1998-12-18,375.67,1,Normal
1998-12-20,537.47,1,Normal
1998-12-22,863.42,1,Normal
1998-12-23,344.83,1,Normal
1998-12-30,992.89,1,Normal
1998-12-31,166.86,1,Normal
1999-01-02,422.69,1,Normal
1999-01-03,1199.5,1,Normal
1999-01-04,574.5,1,Normal
1999-01-05,897.91,1,Normal
1999-01-06,120.15,1,Normal
1999-01-10,1529.0,1,Normal
1999-01-11,568.54,1,Normal
1999-01-18,534.37,1,Normal
1999-01-19,274.74,1,Normal
1999-01-21,2192.17,-1,Anomaly
1999-01-23,102.0,-1,Anomaly
1999-01-24,274.05,1,Normal
1999-01-25,133.85,1,Normal
1999-01-26,548.47,1,Normal
1999-01-27,1718.52,1,Normal
1999-01-29,900.18,1,Normal
1999-01-30,410.51,1,Normal
1999-01-31,146.72,1,Normal
1999-02-02,351.87,1,Normal
1999-02-03,573.9200000000001,1,Normal
1999-02-04,373.82,1,Normal
1999-02-05,1492.24,1,Normal
1999-02-08,708.22,1,Normal
1999-02-09,879.37,1,Normal
1999-02-12,1968.77,-1,Anomaly
1999-02-17,149.56,1,Normal
1999-02-24,1882.0500000000002,1,Normal
1999-02-25,709.69,1,Normal
1999-02-26,158.49,1,Normal
1999-02-28,601.08,1,Normal
1999-03-01,992.37,1,Normal
1999-03-02,673.59,1,Normal
1999-03-07,606.93,1,Normal
1999-03-09,857.78,1,Normal
1999-03-11,268.72,1,Normal
1999-03-21,135.12,1,Normal
1999-03-22,295.75,1,Normal
1999-03-23,802.87,1,Normal
1999-03-24,784.89,1,Normal
1999-03-25,306.03,1,Normal
1999-03-27,195.65,1,Normal
1999-03-28,1569.71,1,Normal
1999-04-01,225.98,1,Normal
1999-04-03,1701.27,1,Normal
1999-04-04,792.8,1,Normal
1999-04-05,501.99,1,Normal
1999-04-06,535.69,1,Normal
1999-04-07,260.47,1,Normal
1999-04-08,503.34,1,Normal
1999-04-12,369.9,1,Normal
1999-04-14,633.78,1,Normal
1999-04-15,537.22,1,Normal
1999-04-16,1525.6899999999998,1,Normal
1999-04-17,677.03,1,Normal
1999-04-18,487.46,1,Normal
1999-04-19,1824.4599999999998,1,Normal
1999-04-20,538.74,1,Normal
1999-04-21,741.72,1,Normal
1999-04-23,307.9,1,Normal
1999-04-27,1729.83,1,Normal
1999-04-30,394.81,1,Normal
1999-05-03,539.92,1,Normal
1999-05-04,407.49,1,Normal
1999-05-05,870.46,1,Normal
1999-05-08,1509.99,1,Normal
1999-05-09,961.77,1,Normal
1999-05-10,399.46000000000004,1,Normal
1999-05-11,435.7,1,Normal
1999-05-13,1416.4699999999998,1,Normal
1999-05-15,235.42,1,Normal
1999-05-19,1761.07,1,Normal
1999-05-23,314.88,1,Normal
1999-05-25,216.13,1,Normal
1999-05-26,1313.72,1,Normal
1999-05-28,316.11,1,Normal
1999-05-29,801.93,1,Normal
1999-05-30,318.68,1,Normal
1999-05-31,436.44,1,Normal
1999-06-08,310.64,1,Normal
1999-06-11,584.91,1,Normal
1999-06-13,992.08,1,Normal
1999-06-14,683.4,1,Normal
1999-06-16,674.68,1,Normal
1999-06-18,2440.58,-1,Anomaly
1999-06-19,1056.72,1,Normal
1999-06-21,321.64,1,Normal
1999-06-22,713.3,1,Normal
1999-06-24,636.05,1,Normal
1999-06-25,882.24,1,Normal
1999-06-26,800.73,1,Normal
1999-06-27,1839.79,1,Normal
1999-06-28,295.69,1,Normal
1999-06-29,755.05,1,Normal
1999-07-01,1233.5,1,Normal
1999-07-02,1297.1,1,Normal
1999-07-03,1871.4099999999999,1,Normal
1999-07-04,721.49,1,Normal
1999-07-05,1039.08,1,Normal
1999-07-10,1425.3899999999999,1,Normal
1999-07-11,884.01,1,Normal
1999-07-14,171.94,1,Normal
1999-07-15,865.49,1,Normal
1999-07-17,840.24,1,Normal
1999-07-18,2313.59,-1,Anomaly
1999-07-20,894.94,1,Normal
1999-07-23,1214.5,1,Normal
1999-07-24,424.18,1,Normal
1999-07-27,412.02,1,Normal
1999-07-28,138.68,1,Normal
1999-07-30,499.62,1,Normal
1999-07-31,270.62,1,Normal
1999-08-03,685.82,1,Normal
1999-08-04,958.12,1,Normal
1999-08-05,735.46,1,Normal
1999-08-09,1039.62,1,Normal
1999-08-11,515.49,1,Normal
1999-08-16,569.86,1,Normal
1999-08-18,494.97,1,Normal
1999-08-19,410.86,1,Normal
1999-08-20,388.54,1,Normal
1999-08-21,158.88,1,Normal
1999-08-26,1264.1599999999999,1,Normal
1999-08-27,650.17,1,Normal
1999-08-29,542.44,1,Normal
1999-08-30,521.54,1,Normal
1999-09-03,352.52,1,Normal
1999-09-05,1196.6599999999999,1,Normal
1999-09-08,899.22,1,Normal
1999-09-10,980.08,1,Normal
1999-09-11,875.64,1,Normal
1999-09-13,622.84,1,Normal
1999-09-21,145.46,1,Normal
1999-09-22,882.0,1,Normal
1999-09-25,605.89,1,Normal
1999-09-26,1130.73,1,Normal
1999-09-27,783.36,1,Normal
1999-09-28,974.3,1,Normal
1999-10-01,1277.77,1,Normal
1999-10-02,165.51,1,Normal
1999-10-03,281.66,1,Normal
1999-10-04,569.05,1,Normal
1999-10-05,474.78,1,Normal
1999-10-07,902.61,1,Normal
1999-10-10,197.16,1,Normal
1999-10-11,895.35,1,Normal
1999-10-15,258.9,1,Normal
1999-10-17,927.98,1,Normal
1999-10-19,1478.33,1,Normal
1999-10-20,904.73,1,Normal
1999-10-24,555.32,1,Normal
1999-10-27,1089.72,1,Normal
1999-10-28,1303.4,1,Normal
1999-10-29,831.22,1,Normal
1999-10-30,482.6,1,Normal
1999-11-02,859.19,1,Normal
1999-11-03,125.05,1,Normal
1999-11-04,1994.97,-1,Anomaly
1999-11-09,661.72,1,Normal
1999-11-10,467.27,1,Normal
1999-11-12,998.83,1,Normal
1999-11-17,376.33,1,Normal
1999-11-18,836.08,1,Normal
1999-11-19,967.26,1,Normal
1999-11-20,251.27,1,Normal
1999-11-21,769.49,1,Normal
1999-11-22,1317.17,1,Normal
1999-11-23,869.16,1,Normal
1999-11-24,502.28,1,Normal
1999-11-25,1071.15,1,Normal
1999-11-26,122.78,1,Normal
1999-11-29,1431.1399999999999,1,Normal
1999-12-01,1257.55,1,Normal
1999-12-02,1125.9,1,Normal
1999-12-03,394.1,1,Normal
1999-12-04,824.44,1,Normal
1999-12-06,248.5,1,Normal
1999-12-08,560.72,1,Normal
1999-12-09,293.29,1,Normal
1999-12-12,1672.98,1,Normal
1999-12-13,276.37,1,Normal
1999-12-15,626.76,1,Normal
1999-12-16,991.61,1,Normal
1999-12-17,780.42,1,Normal
1999-12-18,1411.79,1,Normal
1999-12-19,109.58,-1,Anomaly
1999-12-23,948.59,1,Normal
1999-12-24,227.77,1,Normal
1999-12-25,364.69,1,Normal
1999-12-26,866.61,1,Normal
1999-12-27,1280.63,1,Normal
1999-12-29,589.33,1,Normal
1999-12-31,294.98,1,Normal
2000-01-01,937.97,1,Normal
2000-01-02,1060.14,1,Normal
2000-01-08,433.81,1,Normal
2000-01-09,200.16,1,Normal
2000-01-11,321.43,1,Normal
2000-01-12,2564.22,-1,Anomaly
2000-01-18,808.79,1,Normal
2000-01-19,228.32,1,Normal
2000-01-20,1470.12,1,Normal
2000-01-22,270.94,1,Normal
2000-01-24,259.7,1,Normal
2000-01-25,922.52,1,Normal
2000-01-26,820.23,1,Normal
2000-01-27,623.04,1,Normal
2000-01-29,304.29,1,Normal
2000-01-31,851.72,1,Normal
2000-02-03,936.34,1,Normal
2000-02-04,1545.65,1,Normal
2000-02-05,318.85,1,Normal
2000-02-06,549.2,1,Normal
2000-02-07,1307.96,1,Normal
2000-02-09,1487.05,1,Normal
2000-02-10,1059.25,1,Normal
2000-02-14,699.8,1,Normal
2000-02-17,867.0,1,Normal
2000-02-24,726.63,1,Normal
2000-02-25,413.8,1,Normal
2000-03-01,853.42,1,Normal
2000-03-05,806.56,1,Normal
2000-03-06,143.86,1,Normal
2000-03-07,441.37,1,Normal
2000-03-08,240.79,1,Normal
2000-03-09,418.83,1,Normal
2000-03-11,1359.4299999999998,1,Normal
2000-03-13,306.68,1,Normal
2000-03-14,1715.25,1,Normal
2000-03-15,1167.65,1,Normal
2000-03-17,505.27,1,Normal
2000-03-18,522.38,1,Normal
2000-03-20,570.24,1,Normal
2000-03-21,691.06,1,Normal
2000-03-22,326.72,1,Normal
2000-03-23,482.39,1,Normal
2000-03-24,1507.8,1,Normal
2000-03-25,641.37,1,Normal
2000-03-26,1168.0,1,Normal
2000-03-27,1393.89,1,Normal
2000-03-29,809.55,1,Normal
2000-03-30,123.77,1,Normal
2000-03-31,718.59,1,Normal
2000-04-01,256.92,1,Normal
2000-04-02,484.72,1,Normal
2000-04-03,1254.39,1,Normal
2000-04-04,377.31,1,Normal
2000-04-07,792.85,1,Normal
2000-04-10,365.81,1,Normal
2000-04-11,395.07000000000005,1,Normal
2000-04-13,1028.43,1,Normal
2000-04-15,1869.72,1,Normal
2000-04-16,910.69,1,Normal
2000-04-17,597.59,1,Normal
2000-04-18,369.65,1,Normal
2000-04-19,126.37,1,Normal
2000-04-21,751.21,1,Normal
2000-04-23,612.68,1,Normal
2000-04-24,420.2,1,Normal
2000-04-25,310.94,1,Normal
2000-04-26,565.97,1,Normal
2000-04-28,224.71,1,Normal
2000-04-29,703.84,1,Normal
2000-04-30,767.98,1,Normal
2000-05-01,2519.81,-1,Anomaly
2000-05-06,533.76,1,Normal
2000-05-10,145.21,1,Normal
2000-05-11,775.16,1,Normal
2000-05-12,242.21,1,Normal
2000-05-13,1161.76,1,Normal
2000-05-16,934.11,1,Normal
2000-05-18,505.02,1,Normal
2000-05-21,493.45,1,Normal
2000-05-22,1513.9,1,Normal
2000-05-24,1480.53,1,Normal
2000-05-26,471.37,1,Normal
2000-05-27,484.26,1,Normal
2000-05-30,835.24,1,Normal
2000-05-31,531.44,1,Normal
2000-06-02,1357.24,1,Normal
2000-06-06,226.04,1,Normal
2000-06-07,1457.86,1,Normal
2000-06-08,864.81,1,Normal
2000-06-10,192.4,1,Normal
2000-06-11,841.32,1,Normal
2000-06-14,677.52,1,Normal
2000-06-15,1037.46,1,Normal
2000-06-17,522.89,1,Normal
2000-06-18,612.8,1,Normal
2000-06-19,609.99,1,Normal
2000-06-22,401.78,1,Normal
2000-06-23,311.4,1,Normal
2000-06-24,527.48,1,Normal
2000-06-25,317.42,1,Normal
2000-06-26,1471.77,1,Normal
2000-06-27,831.73,1,Normal
2000-06-28,490.8,1,Normal
2000-07-01,920.19,1,Normal
2000-07-05,535.83,1,Normal
2000-07-06,889.73,1,Normal
2000-07-07,970.2,1,Normal
2000-07-09,173.03,1,Normal
2000-07-10,720.27,1,Normal
2000-07-11,585.62,1,Normal
2000-07-14,267.27,1,Normal
2000-07-16,240.4,1,Normal
2000-07-17,1163.13,1,Normal
2000-07-19,776.4,1,Normal
2000-07-20,535.4300000000001,1,Normal
2000-07-21,629.8,1,Normal
2000-07-23,249.33,1,Normal
2000-07-25,676.22,1,Normal
2000-07-27,1177.17,1,Normal
2000-07-29,831.55,1,Normal
2000-07-31,1024.98,1,Normal
2000-08-04,1960.1100000000001,-1,Anomaly
2000-08-06,739.92,1,Normal
2000-08-07,1471.35,1,Normal
2000-08-08,190.91,1,Normal
2000-08-10,305.69,1,Normal
2000-08-11,127.44,1,Normal
2000-08-16,1781.6,1,Normal
2000-08-17,394.36,1,Normal
2000-08-19,1863.17,1,Normal
2000-08-20,638.23,1,Normal
2000-08-21,490.25,1,Normal
2000-08-23,1577.63,1,Normal
2000-08-26,264.87,1,Normal
2000-08-27,660.38,1,Normal
2000-08-28,1192.76,1,Normal
2000-08-31,724.4,1,Normal
2000-09-02,520.34,1,Normal
2000-09-03,495.39,1,Normal
2000-09-04,577.04,1,Normal
2000-09-09,961.28,1,Normal
2000-09-10,906.66,1,Normal
2000-09-12,811.32,1,Normal
2000-09-14,914.98,1,Normal
2000-09-17,1419.67,1,Normal
2000-09-18,404.83,1,Normal
2000-09-19,830.9399999999999,1,Normal
2000-09-20,512.14,1,Normal
2000-09-22,355.05,1,Normal
2000-09-23,3025.86,-1,Anomaly
2000-09-25,1081.0700000000002,1,Normal
2000-09-28,1247.32,1,Normal
2000-09-29,1446.52,1,Normal
2000-10-05,488.25,1,Normal
2000-10-06,849.29,1,Normal
2000-10-08,936.99,1,Normal
2000-10-09,2184.85,-1,Anomaly
2000-10-10,319.9,1,Normal
2000-10-11,731.25,1,Normal
2000-10-12,499.22,1,Normal
2000-10-13,2317.67,-1,Anomaly
2000-10-19,521.72,1,Normal
2000-10-21,1546.45,1,Normal
2000-10-22,1121.58,1,Normal
2000-10-23,951.23,1,Normal
2000-10-24,170.02,1,Normal
2000-10-27,509.91,1,Normal
2000-10-29,896.32,1,Normal
2000-10-30,330.58,1,Normal
2000-10-31,843.98,1,Normal
2000-11-01,228.83,1,Normal
2000-11-03,261.49,1,Normal
2000-11-04,884.91,1,Normal
2000-11-08,885.52,1,Normal
2000-11-09,215.54,1,Normal
2000-11-11,243.82,1,Normal
2000-11-17,663.02,1,Normal
2000-11-18,868.61,1,Normal
2000-11-19,870.68,1,Normal
2000-11-20,611.33,1,Normal
2000-11-22,1015.98,1,Normal
2000-11-23,697.9,1,Normal
2000-11-27,1917.15,-1,Anomaly
2000-11-29,661.01,1,Normal
2000-11-30,453.62,1,Normal
2000-12-01,421.77,1,Normal
2000-12-04,2159.61,-1,Anomaly
2000-12-08,337.63,1,Normal
2000-12-09,360.35,1,Normal
2000-12-10,870.8399999999999,1,Normal
2000-12-11,1456.08,1,Normal
2000-12-12,1322.74,1,Normal
2000-12-15,658.8,1,Normal
2000-12-16,1095.4099999999999,1,Normal
2000-12-17,697.5,1,Normal
2000-12-19,825.56,1,Normal
2000-12-20,474.72,1,Normal
2000-12-21,413.51,1,Normal
2000-12-22,309.56,1,Normal
2000-12-24,444.22,1,Normal
2000-12-25,1231.21,1,Normal
2000-12-28,706.22,1,Normal
2000-12-29,547.08,1,Normal
2000-12-30,1512.1100000000001,1,Normal
2000-12-31,656.87,1,Normal
2001-01-01,720.39,1,Normal
2001-01-04,296.71000000000004,1,Normal
2001-01-07,640.45,1,Normal
2001-01-09,433.95,1,Normal
2001-01-10,968.1300000000001,1,Normal
2001-01-12,287.12,1,Normal
2001-01-13,491.67,1,Normal
2001-01-15,215.32,1,Normal
2001-01-17,649.0,1,Normal
2001-01-18,1410.25,1,Normal
2001-01-19,1291.34,1,Normal
2001-01-20,122.95,1,Normal
2001-01-21,882.18,1,Normal
2001-01-22,749.89,1,Normal
2001-01-24,806.33,1,Normal
2001-01-25,629.43,1,Normal
2001-01-30,836.5,1,Normal
2001-02-01,1376.3899999999999,1,Normal
2001-02-02,1281.89,1,Normal
2001-02-04,2015.38,-1,Anomaly
2001-02-08,1172.2,1,Normal
2001-02-09,281.39,1,Normal
2001-02-11,768.42,1,Normal
2001-02-12,671.51,1,Normal
2001-02-15,198.01,1,Normal
2001-02-16,341.28,1,Normal
2001-02-17,915.76,1,Normal
2001-02-18,334.79,1,Normal
2001-02-21,121.92,1,Normal
2001-02-22,1880.33,-1,Anomaly
2001-02-23,155.72,1,Normal
2001-02-24,760.9300000000001,1,Normal
2001-02-25,1210.52,1,Normal
2001-03-01,1303.6399999999999,1,Normal
2001-03-02,956.26,1,Normal
2001-03-04,405.85,1,Normal
2001-03-05,892.24,1,Normal
2001-03-06,222.76,1,Normal
2001-03-08,797.77,1,Normal
2001-03-09,925.0,1,Normal
2001-03-10,1607.04,1,Normal
2001-03-14,422.76,1,Normal
2001-03-15,406.21,1,Normal
2001-03-17,989.54,1,Normal
2001-03-19,291.4,1,Normal
2001-03-21,886.73,1,Normal
2001-03-23,507.74,1,Normal
2001-03-24,1660.6,1,Normal
2001-03-26,516.85,1,Normal
2001-04-01,1041.25,1,Normal
2001-04-02,2778.54,-1,Anomaly
2001-04-03,288.64,1,Normal
2001-04-04,578.89,1,Normal
2001-04-05,354.21,1,Normal
2001-04-06,738.29,1,Normal
2001-04-08,1374.51,1,Normal
2001-04-10,509.56,1,Normal
2001-04-11,981.28,1,Normal
2001-04-12,637.87,1,Normal
2001-04-15,2501.77,-1,Anomaly
2001-04-16,431.86,1,Normal
2001-04-20,282.31,1,Normal
2001-04-21,575.08,1,Normal
2001-04-25,140.65,1,Normal
2001-04-29,199.4,1,Normal
2001-04-30,734.89,1,Normal
2001-05-01,1642.51,1,Normal
2001-05-02,111.35,-1,Anomaly
2001-05-04,737.21,1,Normal
2001-05-05,1225.71,1,Normal
2001-05-06,233.57,1,Normal
2001-05-07,1430.46,1,Normal
2001-05-09,988.11,1,Normal
2001-05-10,276.95,1,Normal
2001-05-11,195.75,1,Normal
2001-05-15,240.15,1,Normal
2001-05-17,350.24,1,Normal
2001-05-18,169.21,1,Normal
2001-05-22,1364.3799999999999,1,Normal
2001-05-24,975.49,1,Normal
2001-05-27,879.01,1,Normal
2001-05-29,198.03,1,Normal
2001-05-30,107.71,-1,Anomaly
2001-05-31,588.06,1,Normal
2001-06-01,345.91,1,Normal
2001-06-02,216.08,1,Normal
2001-06-03,705.99,1,Normal
2001-06-06,493.63,1,Normal
2001-06-07,217.03,1,Normal
2001-06-11,732.09,1,Normal
2001-06-12,548.28,1,Normal
2001-06-13,1786.08,1,Normal
2001-06-16,606.55,1,Normal
2001-06-17,326.03,1,Normal
2001-06-20,705.65,1,Normal
2001-06-21,1596.89,1,Normal
2001-06-22,1455.98,1,Normal
2001-06-24,633.58,1,Normal
2001-06-25,221.67,1,Normal
2001-06-26,999.01,1,Normal
2001-06-27,400.78,1,Normal
2001-06-28,290.31,1,Normal
2001-07-01,2276.54,-1,Anomaly
2001-07-03,107.46,-1,Anomaly
2001-07-04,338.22,1,Normal
2001-07-05,717.71,1,Normal
2001-07-07,694.45,1,Normal
2001-07-09,938.35,1,Normal
2001-07-10,1362.53,1,Normal
2001-07-12,1531.97,1,Normal
2001-07-13,2780.07,-1,Anomaly
2001-07-15,790.12,1,Normal
2001-07-16,1500.17,1,Normal
2001-07-17,530.08,1,Normal
2001-07-21,1151.57,1,Normal
2001-07-22,977.92,1,Normal
2001-07-23,1203.58,1,Normal
2001-07-24,968.1099999999999,1,Normal
2001-07-25,1618.7,1,Normal
2001-07-26,353.03,1,Normal
2001-07-27,1584.15,1,Normal
2001-07-28,277.74,1,Normal
2001-07-31,978.98,1,Normal
2001-08-01,655.98,1,Normal
2001-08-02,251.86,1,Normal
2001-08-03,976.15,1,Normal
2001-08-07,178.41,1,Normal
2001-08-09,542.68,1,Normal
2001-08-10,1160.67,1,Normal
2001-08-11,472.19,1,Normal
2001-08-13,643.34,1,Normal
2001-08-16,470.07,1,Normal
2001-08-19,1798.44,1,Normal
2001-08-20,842.11,1,Normal
2001-08-22,629.49,1,Normal
2001-08-23,488.98,1,Normal
2001-08-24,862.9100000000001,1,Normal
2001-08-25,300.45,1,Normal
2001-08-27,226.6,1,Normal
2001-08-28,349.33,1,Normal
2001-08-29,625.82,1,Normal
2001-08-30,814.52,1,Normal
2001-08-31,896.23,1,Normal
2001-09-01,1072.56,1,Normal
2001-09-02,798.49,1,Normal
2001-09-03,484.15,1,Normal
2001-09-05,2031.1100000000001,-1,Anomaly
2001-09-06,856.04,1,Normal
2001-09-07,792.81,1,Normal
2001-09-08,233.18,1,Normal
2001-09-09,415.54,1,Normal
2001-09-10,832.23,1,Normal
2001-09-11,110.23,-1,Anomaly
2001-09-13,735.23,1,Normal
2001-09-14,1472.97,1,Normal
2001-09-15,469.09000000000003,1,Normal
2001-09-16,242.61,1,Normal
2001-09-20,984.97,1,Normal
2001-09-21,1123.02,1,Normal
2001-09-22,260.91,1,Normal
2001-09-23,580.37,1,Normal
2001-09-24,815.85,1,Normal
2001-09-28,422.35,1,Normal
2001-09-29,380.18,1,Normal
2001-10-01,843.38,1,Normal
2001-10-03,1101.32,1,Normal
2001-10-05,1773.7399999999998,1,Normal
2001-10-06,210.36,1,Normal
2001-10-09,601.15,1,Normal
2001-10-10,744.5799999999999,1,Normal
2001-10-11,328.11,1,Normal
